go.itab.*github.com/golang/freetype/truetype.face,golang.org/x,72.000000
SparseMatrix_multiply_dense,40.000000
go.itab.compress/flate,32.000000
go.itab.image,448.000000
internal/syscall/execenv,32.000000
go.itab.*github.com/golang/freetype/truetype.face,golang.org/x/image,72.000000
go.itab.*golang.org/x/image,72.000000
internal/fmtsort,16.000000
decide_point,40.000000
golang.org/x/sys,96.000000
initAnchor,4.000000
type..eq.[9]internal,144.000000
type..eq.github.com/goccy/go-graphviz/gvc,64.000000
XML_GetParsingStatus,40.000000
github.com/golang/freetype/truetype,320.000000
go.itab.*github.com/fogleman/gg.patternPainter,github.com,32.000000
go.itab.*github.com/fogleman/gg.patternPainter,github.com/golang,32.000000
go.itab.*internal/reflectlite.rtype,internal,120.000000
go.itab.github.com/jessevdk,80.000000
path,96.000000
github.com/goccy/go-graphviz/internal/ccall,176.000000
type..eq.image/png,144.000000
go.itab.*github.com/golang/freetype,216.000000
golang.org,144884.000000
vector_take,40.000000
golang.org/x/image/draw,4256.000000
pic_string,8.000000
DisconBranch,36.000000
github.com/fogleman,544.000000
go.itab.*github.com/golang/freetype/raster.Rasterizer,github.com/golang/freetype/raster,56.000000
go.itab.image/color.NRGBA64,image,32.000000
runtime/cgo,32.000000
RTreeSearch,40.000000
_dfs,40.000000
go.itab.github.com/jessevdk/go-flags,48.000000
io/fs,144.000000
checkLabelOrder,40.000000
go.itab.*golang.org/x,72.000000
go.itab.internal,32.000000
point_inside,8.000000
SparseMatrix_import_dot,40.000000
construct_trapezoids,68.000000
flat_reorder,40.000000
go.itab.github.com/golang/freetype,128.000000
go.itab.*image.RGBA,image,72.000000
spanning_tree,4.000000
$f32,4.000000
attach_edge_colors,72.000000
getoutputbuffer,8.000000
mapN,40.000000
parse_style,8.000000
xml_string0,8.000000
go.itab.*image,96.000000
go.itab.github.com/jessevdk/go-flags.strArgument,github.com/jessevdk,32.000000
vml_grstroke,36.000000
fmt,512.000000
golang.org/x/crypto/ssh,64.000000
rank_set_class,24.000000
type..eq.image/jpeg,96.000000
SparseMatrix_multiply,40.000000
github.com/goccy/go-graphviz/internal,176.000000
go.itab.*github.com/golang/freetype/raster.RGBAPainter,github.com/golang/freetype,32.000000
mapClust,40.000000
PQcheck,36.000000
color2str,16.000000
go.itab.image/color.NRGBA,image,32.000000
canontoken,8.000000
core_loadimage_fig,40.000000
initial_positions,4.000000
mq_clustering,40.000000
BinaryHeap_insert,40.000000
Pobspath,40.000000
QuadTree_repulsive_force_accumulate,40.000000
RTreeDelete2,36.000000
r2hex,1522.000000
star_inside,8.000000
SparseMatrix_to_square_matrix,40.000000
dotLayout,36.000000
make_interclust_chain,40.000000
make_label,40.000000
Multilevel_Modularity_Clustering_establish,36.000000
dot_end_graph,24.000000
go.itab.*image/color.RGBA64,image,32.000000
type..eq.compress/flate,64.000000
SparseMatrix_coordinate_form_add_entries,40.000000
go.itab.github.com/golang/freetype/truetype.facePainter,github.com,32.000000
go.itab.image/color.NYCbCrA,image,32.000000
point_gencode,8.000000
