go.itab.github.com/niklasfasching/go-org/org.Block,github.com,32.000000
go.itab.*google.golang.org/protobuf/internal/impl.EnumInfo,google.golang.org/protobuf/reflect,40.000000
go.itab.golang.org/x/oauth2/google/internal/externalaccount.fileCredentialSource,golang.org/x/oauth2,32.000000
go.itab.*github.com/yuin/goldmark/parser.Delimiter,github.com,288.000000
go.itab.github.com/gobwas/glob/match.BTree,github.com/gobwas/glob,56.000000
go.itab.*cloud.google.com/go/iam/credentials/apiv1.iamCredentialsGRPCClient,cloud.google.com/go/iam/credentials/apiv1,80.000000
go.itab.*github.com/spf13/pflag.float32Value,github.com/spf13,48.000000
go.itab.*github.com/tdewolff/parse/v2/js.ExportStmt,github.com/tdewolff/parse/v2/js,56.000000
go.itab.*github.com/aws/aws-sdk-go/service/sso,32.000000
go.itab.google.golang.org/grpc/credentials/insecure.insecureTC,google.golang.org,64.000000
type..eq.[3]github.com/aws/aws-sdk-go,176.000000
github.com/jmespath/go-jmespath,192.000000
go.itab.*github.com/evanw/esbuild/internal,3840.000000
go.itab.*github.com/gohugoio/hugo/tpl/internal/go_templates/texttemplate.Template,github.com/gohugoio/hugo/tpl,40.000000
strings,16.000000
type..eq.[4]github.com/evanw/esbuild,512.000000
go.itab.*github.com/bep/godartsass/internal/embeddedsass.Value_String,google.golang.org,32.000000
go.itab.*github.com/getkin/kin-openapi/openapi3,32.000000
type..eq.[3]github.com/evanw/esbuild,256.000000
go.itab.*github.com/tdewolff/parse/v2/js.DirectivePrologueStmt,github.com/tdewolff/parse,56.000000
go.itab.*go.opencensus.io/stats/view.setReportingPeriodReq,go.opencensus.io,32.000000
go.itab.*github.com/tdewolff/parse/v2/js.ObjectExpr,github.com/tdewolff/parse/v2,56.000000
type..eq.[40]github.com/alecthomas,336.000000
type..eq.crypto/rc4,96.000000
go.itab.*github.com/gohugoio/hugo/tpl/internal/go_templates/texttemplate/parse.ActionNode,github.com/gohugoio/hugo/tpl,72.000000
go.itab.*github.com/evanw/esbuild/internal/bundler.chunkReprCSS,github.com/evanw,32.000000
go.itab.*github.com/gohugoio/hugo/tpl/internal/go_templates/texttemplate/parse.elseNode,github.com/gohugoio,72.000000
go.itab.*google.golang.org/protobuf,184352.000000
go.itab.encoding/binary.bigEndian,encoding/binary,80.000000
type..eq.[9]github.com/alecthomas,176.000000
go.itab.*cloud.google.com/go/storage.Writer,gocloud.dev/blob,40.000000
go.itab.*github.com/gohugoio/hugo/resources/page.OutputFormat,github.com,40.000000
go.itab.*github.com/gohugoio/hugo/tpl/internal/go_templates/texttemplate/parse.elseNode,github.com/gohugoio/hugo,72.000000
go.itab.*google.golang.org/grpc/balancer/grpclb/grpc_lb_v1.LoadBalanceRequest_InitialRequest,google.golang.org/grpc/balancer/grpclb/grpc_lb_v1,32.000000
go.itab.*github.com/spf13/pflag.float32SliceValue,github.com/spf13/pflag,48.000000
go.itab.*github.com/Azure/azure-storage-blob-go/azblob.ListBlobsFlatSegmentResponse,github.com/Azure,32.000000
go.itab.*github.com/evanw/esbuild/internal/css_parser.calcNumeric,github.com/evanw/esbuild/internal,40.000000
go.itab.*google.golang.org/genproto/googleapis/rpc/errdetails.Help,google.golang.org/protobuf,32.000000
go.itab.*google.golang.org/grpc/internal/resolver/dns.dnsResolver,google.golang.org/grpc,40.000000
go.itab.github.com/gobwas/glob/match.Min,github.com/gobwas/glob/match,56.000000
go.itab.*github.com/Azure/azure-storage-blob-go/azblob.ContainerSetMetadataResponse,github.com/Azure,32.000000
go.itab.*github.com/bep/godartsass/internal/embeddedsass.ProtocolError,google.golang.org/protobuf/reflect,32.000000
go.itab.*google.golang.org/protobuf/internal/filedesc.Extensions,google.golang.org/protobuf/reflect,56.000000
type..eq.io/fs,240.000000
go.itab.*github.com/evanw/esbuild/internal/css_ast.RDeclaration,github.com/evanw/esbuild/internal/css_ast,40.000000
go.itab.*net/http.Transport,net/http,32.000000
gocloud.dev/internal/gcerr,128.000000
go.itab.*github.com/gohugoio/hugo/tpl/internal/go_templates,1776.000000
go.itab.*github.com/tdewolff/parse/v2/js.GroupExpr,github.com/tdewolff/parse/v2/js,56.000000
go.itab.*google.golang.org/protobuf/internal/filedesc.OneofFields,google.golang.org,120.000000
go.itab.*github.com/googleapis/gax-go/v2.Backoff,google.golang.org/api/internal,32.000000
go.itab.*golang.org/x/net/http2.PushPromiseFrame,golang.org/x/net,40.000000
go.itab.*google.golang.org/grpc/balancer/grpclb.lbBalancer,google.golang.org/grpc,56.000000
go.itab.net/http.http2writePingAck,net,40.000000
type..eq.golang.org/x/image,1360.000000
unicode/utf16,400.000000
go.itab.*github.com/getkin/kin-openapi/openapi3.Example,github.com/getkin/kin-openapi,40.000000
go.itab.*github.com/gohugoio/hugo/markup/goldmark/internal,320.000000
go.itab.*github.com/gohugoio/hugo/watcher/filenotify.fsNotifyWatcher,github.com/gohugoio/hugo,64.000000
go.itab.*google.golang.org/grpc/binarylog,384.000000
go.itab.go.opencensus.io,32.000000
type..eq.github.com/tdewolff/parse/v2/js,144.000000
go.itab.*github.com/alecthomas/chroma.delegatingLexer,github.com/alecthomas/chroma,40.000000
go.itab.*google.golang.org/protobuf/internal/impl.float32Converter,google.golang.org/protobuf/internal,72.000000
go.itab.vendor/golang.org/x/net/http/httpproxy.domainMatch,vendor/golang.org/x/net,32.000000
go.itab.*github.com/aws/aws-sdk-go/service/s3.ContinuationEvent,github.com,32.000000
go.itab.*github.com/bep/godartsass/internal/embeddedsass.Value,google.golang.org/protobuf/reflect/protoreflect,32.000000
go.itab.*github.com/evanw/esbuild/internal/js_ast.SContinue,github.com,32.000000
